"","Survey","Quarter","StNo","HaulNo","Year","Month","Day","TimeShot","Stratum","HaulDur","StatRec","Depth","Distance","long","lati","Valid_Aphia","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","IndWgt","NoAtALK","scientificname"
"17013","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",410,"M",NA,NA,2,783,1,"Melanogrammus_aeglefinus"
"17014","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",410,"F",NA,NA,2,725,1,"Melanogrammus_aeglefinus"
"17015","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",420,"M",NA,NA,2,722,1,"Melanogrammus_aeglefinus"
"17016","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",430,"M",NA,NA,2,741,1,"Melanogrammus_aeglefinus"
"17017","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",430,"M",NA,NA,2,854,1,"Melanogrammus_aeglefinus"
"17018","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",450,"M",NA,NA,2,875,1,"Melanogrammus_aeglefinus"
"17019","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",450,"M",NA,NA,2,933,1,"Melanogrammus_aeglefinus"
"17020","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",450,"F",NA,NA,2,925,1,"Melanogrammus_aeglefinus"
"17021","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",470,"M",NA,NA,2,1060,1,"Melanogrammus_aeglefinus"
"17022","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",510,"F",NA,NA,2,1415,1,"Melanogrammus_aeglefinus"
"17023","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",530,"M",NA,NA,4,1466,1,"Melanogrammus_aeglefinus"
"17024","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",710,"F",NA,NA,6,3700,1,"Melanogrammus_aeglefinus"
"17025","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126437,"W",126437,"0","25E0",".",450,"F",NA,NA,2,954,1,"Melanogrammus_aeglefinus"
"17026","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",310,"F",NA,NA,NA,218,1,"Merluccius_merluccius"
"17027","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",340,"F",NA,NA,NA,324,1,"Merluccius_merluccius"
"17028","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",350,"F",NA,NA,NA,326,1,"Merluccius_merluccius"
"17029","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",610,"M",NA,NA,NA,1420,1,"Merluccius_merluccius"
"17030","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",690,"M",NA,NA,NA,2376,1,"Merluccius_merluccius"
"17031","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",710,"M",NA,NA,NA,2452,1,"Merluccius_merluccius"
"17032","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",720,"M",NA,NA,NA,2660,1,"Merluccius_merluccius"
"17033","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",730,"M",NA,NA,NA,2406,1,"Merluccius_merluccius"
"17034","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",730,"M",NA,NA,NA,2538,1,"Merluccius_merluccius"
"17035","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",800,"F",NA,NA,NA,3336,1,"Merluccius_merluccius"
"17036","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",830,"F",NA,NA,NA,4768,1,"Merluccius_merluccius"
"17037","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,126484,"W",126484,"0","25E0",".",850,"F",NA,NA,NA,4294,1,"Merluccius_merluccius"
"17038","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127146,"W",127146,"0","25E0",".",240,"F",NA,NA,3,92,1,"Lepidorhombus_whiffiagonis"
"17039","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127146,"W",127146,"0","25E0",".",240,"F",NA,NA,3,108,1,"Lepidorhombus_whiffiagonis"
"17040","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127146,"W",127146,"0","25E0",".",260,"F",NA,NA,4,128,1,"Lepidorhombus_whiffiagonis"
"17041","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127146,"W",127146,"0","25E0",".",300,"F",NA,NA,4,196,1,"Lepidorhombus_whiffiagonis"
"17042","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127146,"W",127146,"0","25E0",".",420,"F",NA,NA,5,484,1,"Lepidorhombus_whiffiagonis"
"17043","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",210,"F",NA,NA,2,98,1,"Chelidonichthys_cuculus"
"17044","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",220,"F",NA,NA,2,116,1,"Chelidonichthys_cuculus"
"17045","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",230,"M",NA,NA,1,128,1,"Chelidonichthys_cuculus"
"17046","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",240,"F",NA,NA,2,148,1,"Chelidonichthys_cuculus"
"17047","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",250,"F",NA,NA,2,152,1,"Chelidonichthys_cuculus"
"17048","EVHOE",4,"T0727",91,2015,11,11,733,5,0.516666666666667,"25E0",177,3389,-9.14865,48.3273,127259,"W",127259,"0","25E0",".",260,"F",NA,NA,2,174,1,"Chelidonichthys_cuculus"
"17049","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",640,"F",NA,NA,6,2746,1,"Melanogrammus_aeglefinus"
"17050","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",660,"M",NA,NA,6,3000,1,"Melanogrammus_aeglefinus"
"17051","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",340,"M",NA,NA,1,340,1,"Melanogrammus_aeglefinus"
"17052","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",380,"M",NA,NA,2,554,1,"Melanogrammus_aeglefinus"
"17053","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",470,"F",NA,NA,2,990,1,"Melanogrammus_aeglefinus"
"17054","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",510,"M",NA,NA,3,1362,1,"Melanogrammus_aeglefinus"
"17055","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",540,"F",NA,NA,3,1656,1,"Melanogrammus_aeglefinus"
"17056","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",600,"F",NA,NA,4,2154,1,"Melanogrammus_aeglefinus"
"17057","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",610,"M",NA,NA,6,2040,1,"Melanogrammus_aeglefinus"
"17058","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126437,"W",126437,"0","25E1",".",610,"F",NA,NA,6,2470,1,"Melanogrammus_aeglefinus"
"17059","EVHOE",4,"T0725",89,2015,11,10,1324,5,0.5,"25E1",177,3242,-8.3355,48.3299,126484,"W",126484,"0","25E1",".",740,"M",NA,NA,NA,2570,1,"Merluccius_merluccius"
"17060","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,126437,"W",126437,"0","25E3",".",200,"F",NA,NA,0,86,1,"Melanogrammus_aeglefinus"
"17061","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,126437,"W",126437,"0","25E3",".",550,"M",NA,NA,3,1560,1,"Melanogrammus_aeglefinus"
"17062","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,126484,"W",126484,"0","25E3",".",650,"M",NA,NA,NA,1660,1,"Merluccius_merluccius"
"17063","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,126554,"W",126554,"0","25E3",".",770,"F",NA,NA,NA,6280,1,"Lophius_budegassa"
"17064","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,127140,"W",127140,"0","25E3",".",330,"F",NA,NA,4,460,1,"Microstomus_kitt"
"17065","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,127146,"W",127146,"0","25E3",".",430,"F",NA,NA,3,672,1,"Lepidorhombus_whiffiagonis"
"17066","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,127259,"W",127259,"0","25E3",".",200,"M",NA,NA,1,65,1,"Chelidonichthys_cuculus"
"17067","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,127259,"W",127259,"0","25E3",".",240,"M",NA,NA,2,119,1,"Chelidonichthys_cuculus"
"17068","EVHOE",4,"T0747",111,2015,11,18,1007,4,0.35,"25E3",145,2344,-6.6094,48.37285,127259,"W",127259,"0","25E3",".",270,"F",NA,NA,3,182,1,"Chelidonichthys_cuculus"
"17069","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",200,"M",NA,NA,0,90,1,"Melanogrammus_aeglefinus"
"17070","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",210,"F",NA,NA,1,100,1,"Melanogrammus_aeglefinus"
"17071","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",220,"F",NA,NA,1,120,1,"Melanogrammus_aeglefinus"
"17072","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",310,"F",NA,NA,0,310,1,"Melanogrammus_aeglefinus"
"17073","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",340,"F",NA,NA,1,440,1,"Melanogrammus_aeglefinus"
"17074","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",500,"M",NA,NA,2,1270,1,"Melanogrammus_aeglefinus"
"17075","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",520,"F",NA,NA,2,1450,1,"Melanogrammus_aeglefinus"
"17076","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",530,"M",NA,NA,4,1780,1,"Melanogrammus_aeglefinus"
"17077","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",540,"F",NA,NA,3,1910,1,"Melanogrammus_aeglefinus"
"17078","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",550,"M",NA,NA,3,1780,1,"Melanogrammus_aeglefinus"
"17079","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",550,"F",NA,NA,3,1750,1,"Melanogrammus_aeglefinus"
"17080","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",600,"M",NA,NA,4,2280,1,"Melanogrammus_aeglefinus"
"17081","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",670,"F",NA,NA,5,3330,1,"Melanogrammus_aeglefinus"
"17082","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126437,"W",126437,"0","25E3",".",710,"F",NA,NA,5,3790,1,"Melanogrammus_aeglefinus"
"17083","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126438,"W",126438,"0","25E3",".",170,"U",NA,NA,0,27,1,"Merlangius_merlangus"
"17084","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126438,"W",126438,"0","25E3",".",400,"M",NA,NA,2,508,1,"Merlangius_merlangus"
"17085","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126438,"W",126438,"0","25E3",".",490,"M",NA,NA,2,996,1,"Merlangius_merlangus"
"17086","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126438,"W",126438,"0","25E3",".",530,"M",NA,NA,5,1384,1,"Merlangius_merlangus"
"17087","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",120,"U",NA,NA,NA,11,1,"Merluccius_merluccius"
"17088","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",170,"U",NA,NA,NA,32,1,"Merluccius_merluccius"
"17089","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",200,"M",NA,NA,NA,48,1,"Merluccius_merluccius"
"17090","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",230,"U",NA,NA,NA,78,1,"Merluccius_merluccius"
"17091","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",300,"M",NA,NA,NA,204,1,"Merluccius_merluccius"
"17092","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",300,"F",NA,NA,NA,192,1,"Merluccius_merluccius"
"17093","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",320,"F",NA,NA,NA,255,1,"Merluccius_merluccius"
"17094","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",340,"M",NA,NA,NA,319,1,"Merluccius_merluccius"
"17095","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,126484,"W",126484,"0","25E3",".",350,"F",NA,NA,NA,312,1,"Merluccius_merluccius"
"17096","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127140,"W",127140,"0","25E3",".",320,"F",NA,NA,NA,-9,1,"Microstomus_kitt"
"17097","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127140,"W",127140,"0","25E3",".",340,"F",NA,NA,5,590,1,"Microstomus_kitt"
"17098","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127140,"W",127140,"0","25E3",".",440,"F",NA,NA,6,1224,1,"Microstomus_kitt"
"17099","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127146,"W",127146,"0","25E3",".",200,"M",NA,NA,1,60,1,"Lepidorhombus_whiffiagonis"
"17100","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127146,"W",127146,"0","25E3",".",300,"M",NA,NA,3,191,1,"Lepidorhombus_whiffiagonis"
"17101","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127146,"W",127146,"0","25E3",".",370,"M",NA,NA,6,427,1,"Lepidorhombus_whiffiagonis"
"17102","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127146,"W",127146,"0","25E3",".",440,"F",NA,NA,6,900,1,"Lepidorhombus_whiffiagonis"
"17103","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127146,"W",127146,"0","25E3",".",480,"F",NA,NA,NA,995,1,"Lepidorhombus_whiffiagonis"
"17104","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",170,"M",NA,NA,1,45,1,"Chelidonichthys_cuculus"
"17105","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",180,"M",NA,NA,1,50,1,"Chelidonichthys_cuculus"
"17106","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",190,"M",NA,NA,1,61,1,"Chelidonichthys_cuculus"
"17107","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",200,"F",NA,NA,1,78,1,"Chelidonichthys_cuculus"
"17108","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",220,"F",NA,NA,2,104,1,"Chelidonichthys_cuculus"
"17109","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",240,"M",NA,NA,2,167,1,"Chelidonichthys_cuculus"
"17110","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",270,"F",NA,NA,2,180,1,"Chelidonichthys_cuculus"
"17111","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",280,"M",NA,NA,3,245,1,"Chelidonichthys_cuculus"
"17112","EVHOE",4,"T0746",110,2015,11,18,734,4,0.5,"25E3",140,3619,-6.33175,48.39995,127259,"W",127259,"0","25E3",".",350,"F",NA,NA,3,500,1,"Chelidonichthys_cuculus"
"17113","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,126437,"W",126437,"0","25E2",".",210,"M",NA,NA,0,90,1,"Melanogrammus_aeglefinus"
"17114","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,126437,"W",126437,"0","25E2",".",480,"M",NA,NA,3,1050,1,"Melanogrammus_aeglefinus"
"17115","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,126437,"W",126437,"0","25E2",".",560,"M",NA,NA,6,1940,1,"Melanogrammus_aeglefinus"
"17116","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,126555,"W",126555,"0","25E2",".",770,"F",NA,NA,NA,5600,1,"Lophius_piscatorius"
"17117","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,126555,"W",126555,"0","25E2",".",930,"F",NA,NA,NA,13230,1,"Lophius_piscatorius"
"17118","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127146,"W",127146,"0","25E2",".",330,"M",NA,NA,5,300,1,"Lepidorhombus_whiffiagonis"
"17119","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127146,"W",127146,"0","25E2",".",360,"F",NA,NA,5,356,1,"Lepidorhombus_whiffiagonis"
"17120","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127259,"W",127259,"0","25E2",".",180,"F",NA,NA,1,50,1,"Chelidonichthys_cuculus"
"17121","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127259,"W",127259,"0","25E2",".",190,"F",NA,NA,1,-9,1,"Chelidonichthys_cuculus"
"17122","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127259,"W",127259,"0","25E2",".",190,"F",NA,NA,1,54,1,"Chelidonichthys_cuculus"
"17123","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127259,"W",127259,"0","25E2",".",210,"F",NA,NA,2,80,1,"Chelidonichthys_cuculus"
"17124","EVHOE",4,"T0748",112,2015,11,18,1504,4,0.5,"25E2",133,3691,-7.4368,48.44855,127259,"W",127259,"0","25E2",".",180,"M",NA,NA,1,53,1,"Chelidonichthys_cuculus"
"17125","EVHOE",4,"T0742",106,2015,11,15,958,5,0.5,"26E1",160,3429,-8.5063,48.6231,126437,"W",126437,"0","26E1",".",320,"M",NA,NA,1,314,1,"Melanogrammus_aeglefinus"
"17126","EVHOE",4,"T0742",106,2015,11,15,958,5,0.5,"26E1",160,3429,-8.5063,48.6231,126437,"W",126437,"0","26E1",".",320,"F",NA,NA,1,354,1,"Melanogrammus_aeglefinus"
"17127","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",460,"F",NA,NA,NA,644,1,"Merluccius_merluccius"
"17128","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",470,"F",NA,NA,NA,714,1,"Merluccius_merluccius"
"17129","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",480,"F",NA,NA,NA,714,1,"Merluccius_merluccius"
"17130","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",490,"M",NA,NA,NA,672,1,"Merluccius_merluccius"
"17131","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",510,"M",NA,NA,NA,868,1,"Merluccius_merluccius"
"17132","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",510,"F",NA,NA,NA,878,1,"Merluccius_merluccius"
"17133","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",520,"M",NA,NA,NA,936,1,"Merluccius_merluccius"
"17134","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",520,"F",NA,NA,NA,896,1,"Merluccius_merluccius"
"17135","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",530,"F",NA,NA,NA,1002,1,"Merluccius_merluccius"
"17136","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",620,"F",NA,NA,NA,1600,1,"Merluccius_merluccius"
"17137","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",630,"M",NA,NA,NA,1568,1,"Merluccius_merluccius"
"17138","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",660,"M",NA,NA,NA,1928,1,"Merluccius_merluccius"
"17139","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",720,"F",NA,NA,NA,2476,1,"Merluccius_merluccius"
"17140","EVHOE",4,"T0729",93,2015,11,11,1510,7,0.5,"26D9",476,3531,-10.11285,48.63365,126484,"W",126484,"0","26D9",".",810,"F",NA,NA,NA,3166,1,"Merluccius_merluccius"
